constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
A4_0160,ear/r3/constants/group_boundaries.py,16,R3GroupBoundary.arg4,7,call-posarg4,C,R³ group-boundary value 7 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0161,ear/r3/constants/group_boundaries.py,17,R3GroupBoundary.arg2,7,call-posarg2,C,R³ group-boundary value 7 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0162,ear/r3/constants/group_boundaries.py,17,R3GroupBoundary.arg3,12,call-posarg3,C,R³ group-boundary value 12 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0163,ear/r3/constants/group_boundaries.py,17,R3GroupBoundary.arg4,5,call-posarg4,C,R³ group-boundary value 5 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0164,ear/r3/constants/group_boundaries.py,18,R3GroupBoundary.arg2,12,call-posarg2,C,R³ group-boundary value 12 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0165,ear/r3/constants/group_boundaries.py,18,R3GroupBoundary.arg3,21,call-posarg3,C,R³ group-boundary value 21 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0166,ear/r3/constants/group_boundaries.py,18,R3GroupBoundary.arg4,9,call-posarg4,C,R³ group-boundary value 9 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0167,ear/r3/constants/group_boundaries.py,19,R3GroupBoundary.arg2,21,call-posarg2,C,R³ group-boundary value 21 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0168,ear/r3/constants/group_boundaries.py,19,R3GroupBoundary.arg3,25,call-posarg3,C,R³ group-boundary value 25 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0169,ear/r3/constants/group_boundaries.py,19,R3GroupBoundary.arg4,4,call-posarg4,C,R³ group-boundary value 4 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0170,ear/r3/constants/group_boundaries.py,20,R3GroupBoundary.arg2,25,call-posarg2,C,R³ group-boundary value 25 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0171,ear/r3/constants/group_boundaries.py,20,R3GroupBoundary.arg3,41,call-posarg3,C,R³ group-boundary value 41 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0172,ear/r3/constants/group_boundaries.py,20,R3GroupBoundary.arg4,16,call-posarg4,C,R³ group-boundary value 16 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0173,ear/r3/constants/group_boundaries.py,21,R3GroupBoundary.arg2,41,call-posarg2,C,R³ group-boundary value 41 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0174,ear/r3/constants/group_boundaries.py,21,R3GroupBoundary.arg3,51,call-posarg3,C,R³ group-boundary value 51 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0175,ear/r3/constants/group_boundaries.py,21,R3GroupBoundary.arg4,10,call-posarg4,C,R³ group-boundary value 10 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0176,ear/r3/constants/group_boundaries.py,21,R3GroupBoundary.arg5,2,call-posarg5,C,R³ group-boundary value 2 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0177,ear/r3/constants/group_boundaries.py,22,R3GroupBoundary.arg2,51,call-posarg2,C,R³ group-boundary value 51 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0178,ear/r3/constants/group_boundaries.py,22,R3GroupBoundary.arg3,63,call-posarg3,C,R³ group-boundary value 63 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0179,ear/r3/constants/group_boundaries.py,22,R3GroupBoundary.arg4,12,call-posarg4,C,R³ group-boundary value 12 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0180,ear/r3/constants/group_boundaries.py,22,R3GroupBoundary.arg5,2,call-posarg5,C,R³ group-boundary value 2 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0181,ear/r3/constants/group_boundaries.py,23,R3GroupBoundary.arg2,63,call-posarg2,C,R³ group-boundary value 63 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0182,ear/r3/constants/group_boundaries.py,23,R3GroupBoundary.arg3,83,call-posarg3,C,R³ group-boundary value 83 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0183,ear/r3/constants/group_boundaries.py,23,R3GroupBoundary.arg4,20,call-posarg4,C,R³ group-boundary value 20 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0184,ear/r3/constants/group_boundaries.py,24,R3GroupBoundary.arg2,83,call-posarg2,C,R³ group-boundary value 83 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0185,ear/r3/constants/group_boundaries.py,24,R3GroupBoundary.arg3,97,call-posarg3,C,R³ group-boundary value 97 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0186,ear/r3/constants/group_boundaries.py,24,R3GroupBoundary.arg4,14,call-posarg4,C,R³ group-boundary value 14 — structural index/cardinality assignment for 9-group 97-D vector,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: group-boundary tuple member
A4_0187,ear/r3/extractor.py,136,extract.sr,44100,kw-default,C,Default sample rate 44100 Hz,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: CD-quality sr
A4_0188,ear/r3/groups/a_consonance/group.py,40,_DSTAR,0.24,ann-assign,A,Sethares 1993 dissonance peak position D* = 0.24 (max-dissonance point as fraction of critical bandwidth); 3-line locality satisfied with explicit citation comment block; value bit-exact to Sethares reference code,Sethares 1993,webfetch-doi,POSITIVE,"Sethares 1993 JASA 94(3):1218-1228 (D*=0.24, S1=0.0207, S2=18.96, C1=5, C2=-5, A1=-3.51, A2=-5.75) — verified bit-exact via sethares.engr.wisc.edu/comprog.html dissmeasure.m and BASIC reference code",HIGH,FALSE,
A4_0189,ear/r3/groups/a_consonance/group.py,41,_S1,0.0207,ann-assign,A,Sethares 1993 dissonance kernel S1 = 0.0207 (linear frequency scaling coefficient); bit-exact match in Sethares reference dissmeasure.m + BASIC code,Sethares 1993,webfetch-doi,POSITIVE,"Sethares 1993 JASA 94(3):1218-1228 (D*=0.24, S1=0.0207, S2=18.96, C1=5, C2=-5, A1=-3.51, A2=-5.75) — verified bit-exact via sethares.engr.wisc.edu/comprog.html dissmeasure.m and BASIC reference code",HIGH,FALSE,
A4_0190,ear/r3/groups/a_consonance/group.py,42,_S2,18.96,ann-assign,A,Sethares 1993 dissonance kernel S2 = 18.96 (constant frequency offset); bit-exact match in Sethares reference code,Sethares 1993,webfetch-doi,POSITIVE,"Sethares 1993 JASA 94(3):1218-1228 (D*=0.24, S1=0.0207, S2=18.96, C1=5, C2=-5, A1=-3.51, A2=-5.75) — verified bit-exact via sethares.engr.wisc.edu/comprog.html dissmeasure.m and BASIC reference code",HIGH,FALSE,
A4_0191,ear/r3/groups/a_consonance/group.py,43,_C1,5.0,ann-assign,A,Sethares 1993 dissonance kernel C1 = 5 (first exponential amplitude); float 5.0 stored for int 5; bit-exact in Sethares reference code,Sethares 1993,webfetch-doi,POSITIVE,"Sethares 1993 JASA 94(3):1218-1228 (D*=0.24, S1=0.0207, S2=18.96, C1=5, C2=-5, A1=-3.51, A2=-5.75) — verified bit-exact via sethares.engr.wisc.edu/comprog.html dissmeasure.m and BASIC reference code",HIGH,FALSE,
A4_0192,ear/r3/groups/a_consonance/group.py,44,_C2,-5.0,ann-assign,A,Sethares 1993 dissonance kernel C2 = -5 (second exponential amplitude); bit-exact in Sethares reference code,Sethares 1993,webfetch-doi,POSITIVE,"Sethares 1993 JASA 94(3):1218-1228 (D*=0.24, S1=0.0207, S2=18.96, C1=5, C2=-5, A1=-3.51, A2=-5.75) — verified bit-exact via sethares.engr.wisc.edu/comprog.html dissmeasure.m and BASIC reference code",HIGH,FALSE,
A4_0193,ear/r3/groups/a_consonance/group.py,45,_A1,-3.51,ann-assign,A,Sethares 1993 dissonance kernel A1 = -3.51 (first exponential decay rate); bit-exact in Sethares reference code,Sethares 1993,webfetch-doi,POSITIVE,"Sethares 1993 JASA 94(3):1218-1228 (D*=0.24, S1=0.0207, S2=18.96, C1=5, C2=-5, A1=-3.51, A2=-5.75) — verified bit-exact via sethares.engr.wisc.edu/comprog.html dissmeasure.m and BASIC reference code",HIGH,FALSE,
A4_0194,ear/r3/groups/a_consonance/group.py,46,_A2,-5.75,ann-assign,A,Sethares 1993 dissonance kernel A2 = -5.75 (second exponential decay rate); bit-exact in Sethares reference code,Sethares 1993,webfetch-doi,POSITIVE,"Sethares 1993 JASA 94(3):1218-1228 (D*=0.24, S1=0.0207, S2=18.96, C1=5, C2=-5, A1=-3.51, A2=-5.75) — verified bit-exact via sethares.engr.wisc.edu/comprog.html dissmeasure.m and BASIC reference code",HIGH,FALSE,
A4_0195,ear/r3/groups/a_consonance/group.py,49,_N_FFT,4096,ann-assign,C,STFT window size 4096 samples — signal-processing standard power-of-two giving ~10.7 Hz resolution at 44.1 kHz; structural FFT size per audit §6.10,NONE,inspection,N/A,,HIGH,FALSE,
A4_0196,ear/r3/groups/a_consonance/group.py,50,_TOP_K,32,ann-assign,E,"Top-K = 32 spectral peaks per frame for pairwise dissonance pair construction (yields 496 pairs); engine-internal cardinality, no literature anchor",NONE,inspection,NEGATIVE,Not in Sethares 1993; author choice,HIGH,FALSE,E3 threshold for peak selection
A4_0197,ear/r3/groups/a_consonance/group.py,51,_MIN_PEAK_DB,-60.0,ann-assign,E,Peak detection threshold -60 dB re max — engineering choice excluding noise-floor; not in any cited primary source,NONE,inspection,NEGATIVE,Standard signal-processing dB convention,HIGH,FALSE,E3 threshold
A4_0198,ear/r3/groups/a_consonance/group.py,54,_K_MAX,6,ann-assign,E,"Maximum harmonic-ratio order k = 6 for pairwise ratio simplicity (k=1..6 covers up to 6:5 minor third, 8:5 minor sixth); engine-internal ratio search depth",NONE,inspection,NEGATIVE,Engine-internal bound; comment annotation only,HIGH,FALSE,E3 threshold
A4_0199,ear/r3/groups/a_consonance/group.py,55,_RATIO_SIGMA,0.0383,ann-assign,B,Gaussian tolerance σ = 0.0383 in log-ratio space ≈ 65 cents (log2(2^(65/1200))) — author operationalization of Bidelman & Krishnan 2009 FFR pitch-encoding precision; literature anchor present but specific σ not bit-exact in primary,Bidelman & Krishnan 2009,websearch-scholar-snippet,PARTIAL,Bidelman & Krishnan 2009 J Neurosci 29:13165 found and confirmed FFR study on consonance; specific 65-cent tolerance / σ=0.0383 not bit-exact in abstract/snippet — author operationalization of FFR encoding precision,MEDIUM,TRUE,"B candidate; comment annotation ""65 cents"" cites Bidelman but Bidelman 2009 does not publish exact σ"
A4_0200,ear/r3/groups/a_consonance/group.py,56,_ACTIVE_THRESHOLD,0.01,ann-assign,E,"Active-peak gating threshold 0.01 — engine-internal activity gate, no literature anchor",NONE,inspection,NEGATIVE,Engine-internal,HIGH,FALSE,E3 threshold
A4_0201,ear/r3/groups/a_consonance/group.py,62,OUTPUT_DIM,7,class-attr,E,Numeric literal 7 in class-attr at ear/r3/groups/a_consonance/group.py:62 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0202,ear/r3/groups/a_consonance/group.py,63,INDEX_RANGE,"[0, 7]",class-attr,E,"Numeric literal [0, 7] in class-attr at ear/r3/groups/a_consonance/group.py:63 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5",NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0203,ear/r3/groups/a_consonance/group.py,64,STAGE,1,class-attr,E,Numeric literal 1 in class-attr at ear/r3/groups/a_consonance/group.py:64 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0204,ear/r3/groups/a_consonance/group.py,87,hop_length,256,module-assign,C,Signal-processing FFT/hop size 256,NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: standard power-of-two
A4_0205,ear/r3/groups/a_consonance/group.py,149,eps,1e-08,module-assign,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0206,ear/r3/groups/a_consonance/group.py,73,compute_from_audio.sr,44100,arg-default,E,Numeric literal 44100 in arg-default at ear/r3/groups/a_consonance/group.py:73 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0207,ear/r3/groups/a_consonance/group.py,111,mag.transpose.arg1,2,call-posarg1,E,Numeric literal 2 in call-posarg1 at ear/r3/groups/a_consonance/group.py:111 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0208,ear/r3/groups/a_consonance/group.py,150,mel.transpose.arg1,2,call-posarg1,E,Numeric literal 2 in call-posarg1 at ear/r3/groups/a_consonance/group.py:150 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0209,ear/r3/groups/a_consonance/group.py,256,(alpha - 2.0 * beta + gamma).clamp.min,1e-08,call-kw,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0210,ear/r3/groups/a_consonance/group.py,258,p.clamp.arg0,-0.5,call-posarg0,D,Parabolic interpolation safety clamp lower bound −0.5 (one-sided bin offset cap) — mathematical identity for half-bin step,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: parabolic-interp safety clamp
A4_0211,ear/r3/groups/a_consonance/group.py,258,p.clamp.arg1,0.5,call-posarg1,D,Parabolic interpolation safety clamp upper bound 0.5 — mathematical identity for half-bin step,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
A4_0212,ear/r3/groups/a_consonance/group.py,264,freqs.clamp.min,1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0213,ear/r3/groups/a_consonance/group.py,290,torch.triu_indices.offset,1,call-kw,E,Numeric literal 1 in call-kw at ear/r3/groups/a_consonance/group.py:290 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0214,ear/r3/groups/a_consonance/group.py,307,d_ij.clamp.min,0.0,call-kw,D,Clamp / boundary identity 0.0 for unit-interval / bipolar safety bound,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: clamp endpoint
A4_0215,ear/r3/groups/a_consonance/group.py,338,torch.triu_indices.offset,1,call-kw,E,Numeric literal 1 in call-kw at ear/r3/groups/a_consonance/group.py:338 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0216,ear/r3/groups/a_consonance/group.py,357,d_ij.clamp.min,0.0,call-kw,D,Clamp / boundary identity 0.0 for unit-interval / bipolar safety bound,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: clamp endpoint
A4_0217,ear/r3/groups/a_consonance/group.py,399,torch.triu_indices.offset,1,call-kw,E,Numeric literal 1 in call-kw at ear/r3/groups/a_consonance/group.py:399 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0218,ear/r3/groups/a_consonance/group.py,407,"torch.maximum(fi, fj).clamp.min",1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0219,ear/r3/groups/a_consonance/group.py,408,"torch.minimum(fi, fj).clamp.min",1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0220,ear/r3/groups/a_consonance/group.py,473,torch.triu_indices.offset,1,call-kw,E,Numeric literal 1 in call-kw at ear/r3/groups/a_consonance/group.py:473 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0221,ear/r3/groups/a_consonance/group.py,480,"torch.maximum(fi, fj).clamp.min",1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0222,ear/r3/groups/a_consonance/group.py,481,"torch.minimum(fi, fj).clamp.min",1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0223,ear/r3/groups/a_consonance/group.py,502,torch.where.arg1,1.0,call-posarg1,E,k-tier weight 1.0 for k≤3 perfect-interval class — engine-chosen weighting,NONE,inspection,NEGATIVE,Author k-tier weighting scheme,HIGH,FALSE,E4 mixer weight
A4_0224,ear/r3/groups/a_consonance/group.py,549,"sorted_amps.amax(dim=-1, keepdim=True).clamp.min",1e-08,call-kw,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0225,ear/r3/groups/a_consonance/group.py,558,active.sum(dim=-1).clamp.min,1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0226,ear/r3/groups/a_consonance/group.py,313,energy.clamp.min,1e-08,call-kw,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0227,ear/r3/groups/a_consonance/group.py,361,cb.clamp.min,1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0228,ear/r3/groups/a_consonance/group.py,368,energy.clamp.min,1e-08,call-kw,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0229,ear/r3/groups/a_consonance/group.py,417,product.round().clamp.min,1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0230,ear/r3/groups/a_consonance/group.py,420,(k * nearest_int).clamp.min,1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0231,ear/r3/groups/a_consonance/group.py,429,(_C1 * torch.exp(_A1 * S * dF) + _C2 * torch.exp(_A2 * S * dF)).clamp.min,0.0,call-kw,D,Clamp / boundary identity 0.0 for unit-interval / bipolar safety bound,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: clamp endpoint
A4_0232,ear/r3/groups/a_consonance/group.py,436,total_diss.clamp.min,1e-08,call-kw,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0233,ear/r3/groups/a_consonance/group.py,492,product.round().clamp.min,1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0234,ear/r3/groups/a_consonance/group.py,502,torch.where.arg1,0.5,call-posarg1,E,k-tier weight 0.5 for k=4 major-third class — engine-chosen weighting,NONE,inspection,NEGATIVE,Author k-tier weighting,HIGH,FALSE,E4 mixer weight
A4_0235,ear/r3/groups/a_consonance/group.py,502,torch.where.arg2,0.35,call-posarg2,E,"k-tier weight 0.35 for k=5,6 minor-third/minor-sixth class — engine-chosen weighting",NONE,inspection,NEGATIVE,Author k-tier weighting,HIGH,FALSE,E4 mixer weight
A4_0236,ear/r3/groups/a_consonance/group.py,511,(_C1 * torch.exp(_A1 * S * dF) + _C2 * torch.exp(_A2 * S * dF)).clamp.min,0.0,call-kw,D,Clamp / boundary identity 0.0 for unit-interval / bipolar safety bound,NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: clamp endpoint
A4_0237,ear/r3/groups/a_consonance/group.py,517,total_diss.clamp.min,1e-08,call-kw,E,Numerical-stability epsilon 1e-08 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0238,ear/r3/groups/a_consonance/group.py,222,mag.clamp.min,1e-10,call-kw,E,Numerical-stability epsilon 1e-10 preventing div-by-zero / log(0) / sqrt(0) — engineering safeguard,NONE,inspection,NEGATIVE,Standard E1 epsilon not in cited primary,HIGH,FALSE,E1 numerical stability
A4_0239,ear/r3/groups/a_consonance/group.py,349,(1.0 + 1.4 * (f_min / 1000.0).pow(2)).pow.arg0,0.69,call-posarg0,A,Zwicker-Terhardt 1980 CB formula exponent 0.69 — verified,Zwicker-Terhardt 1980,websearch-scholar-snippet,POSITIVE,"Zwicker & Terhardt 1980 / Zwicker-Fastl 2007: CB(f) = 25 + 75*(1 + 1.4*(f/kHz)^2)^0.69 — verified via Voelk 2015 DAGA ""Updated analytical expressions for critical bandwidth""",HIGH,FALSE,
A4_0240,ear/r3/groups/a_consonance/group.py,362,((cb_ratio - 0.25) / 0.15).pow.arg0,2,call-posarg0,E,Numeric literal 2 in call-posarg0 at ear/r3/groups/a_consonance/group.py:362 — no 3-line citation locality and no recognized literature anchor for this specific value/context; conservative attribution per §5 Rule 5,NONE,inspection,NEGATIVE,No literature anchor identified within 3-line locality + no structural/identity match,MEDIUM,FALSE,E5 operational scaling (conservative fallthrough); escalate if reviewer disputes
A4_0241,ear/r3/groups/a_consonance/group.py,302,f_min.clamp.min,1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
A4_0242,ear/r3/groups/a_consonance/group.py,352,f_min.clamp.min,1.0,call-kw,E,f_min frequency floor 1.0 Hz inside Sethares dissonance formula — engineering safeguard preventing division-by-zero in S=D*/(S1*f+S2); not in Sethares 1993,NONE,inspection,NEGATIVE,Engine-internal clamp inside cited kernel — co-location ≠ derivation,HIGH,FALSE,E1 numerical stability
