constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
A6_00770,brain/functions/f7/mechanisms/hmce/cognitive_present.py,81,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00771,brain/functions/f7/mechanisms/hmce/cognitive_present.py,82,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00772,brain/functions/f7/mechanisms/hmce/extraction.py,29,_SPECTRAL_AUTO_PERIOD_H3,"[17, 3, 14, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00773,brain/functions/f7/mechanisms/hmce/extraction.py,30,_SPECTRAL_AUTO_STD_H3,"[17, 3, 2, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00774,brain/functions/f7/mechanisms/hmce/extraction.py,31,_ONSET_PERIOD_H8,"[11, 8, 14, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00775,brain/functions/f7/mechanisms/hmce/extraction.py,32,_AMPLITUDE_STD_H3,"[7, 3, 2, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00776,brain/functions/f7/mechanisms/hmce/extraction.py,33,_HIER_MEAN_H8,"[60, 8, 1, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00777,brain/functions/f7/mechanisms/hmce/extraction.py,34,_SPECTRAL_CHANGE_TREND_H16,"[21, 16, 18, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00778,brain/functions/f7/mechanisms/hmce/extraction.py,35,_HIER_MEAN_H16,"[60, 16, 1, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00779,brain/functions/f7/mechanisms/hmce/extraction.py,36,_CONTEXT_KURT_H16,"[51, 16, 13, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00780,brain/functions/f7/mechanisms/hmce/extraction.py,39,_SPECTRAL_AUTO,17,module-assign,C,STRUCTURAL -- _SPECTRAL_AUTO module-level integer constant; integer in topology-index range. Likely R3/H3 index or output-slot ID.,NONE,inspection,N/A,,MEDIUM,False,Integer index module constant (inferred topology)
A6_00781,brain/functions/f7/mechanisms/hmce/extraction.py,40,_ONSET_STRENGTH,11,module-assign,C,STRUCTURAL -- _ONSET_STRENGTH alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias
A6_00782,brain/functions/f7/mechanisms/hmce/extraction.py,79,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00783,brain/functions/f7/mechanisms/hmce/extraction.py,88,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00784,brain/functions/f7/mechanisms/hmce/extraction.py,98,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00785,brain/functions/f7/mechanisms/hmce/extraction.py,78,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00786,brain/functions/f7/mechanisms/hmce/extraction.py,87,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00787,brain/functions/f7/mechanisms/hmce/extraction.py,97,<expr-L>,0.15,expr-literal,E,"E4 mixer weight -- 0.15 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00788,brain/functions/f7/mechanisms/hmce/extraction.py,76,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00789,brain/functions/f7/mechanisms/hmce/extraction.py,77,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00790,brain/functions/f7/mechanisms/hmce/extraction.py,85,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00791,brain/functions/f7/mechanisms/hmce/extraction.py,86,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00792,brain/functions/f7/mechanisms/hmce/extraction.py,96,<expr-L>,0.15,expr-literal,E,"E4 mixer weight -- 0.15 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00793,brain/functions/f7/mechanisms/hmce/extraction.py,94,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00794,brain/functions/f7/mechanisms/hmce/extraction.py,95,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00795,brain/functions/f7/mechanisms/hmce/forecast.py,49,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00796,brain/functions/f7/mechanisms/hmce/forecast.py,57,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00797,brain/functions/f7/mechanisms/hmce/forecast.py,48,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00798,brain/functions/f7/mechanisms/hmce/forecast.py,56,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00799,brain/functions/f7/mechanisms/hmce/forecast.py,46,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00800,brain/functions/f7/mechanisms/hmce/forecast.py,47,<expr-L>,0.15,expr-literal,E,"E4 mixer weight -- 0.15 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00801,brain/functions/f7/mechanisms/hmce/forecast.py,54,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00802,brain/functions/f7/mechanisms/hmce/forecast.py,55,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00803,brain/functions/f7/mechanisms/hmce/forecast.py,47,<expr-L>,1.0,expr-literal,D,IDENTITY-PLACEHOLDER -- 1.0 in (1.0 - x) inversion (mathematical identity element).,NONE,inspection,N/A,,HIGH,False,Unit inversion identity
A6_00804,brain/functions/f7/mechanisms/hmce/temporal_integration.py,26,_HIER_TREND_H8,"[60, 8, 18, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00805,brain/functions/f7/mechanisms/hmce/temporal_integration.py,27,_HIER_TREND_H16,"[60, 16, 18, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00806,brain/functions/f7/mechanisms/hmce/temporal_integration.py,28,_CONTEXT_MEAN_H8,"[51, 8, 1, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00807,brain/functions/f7/mechanisms/hmce/temporal_integration.py,29,_SPECTRAL_AUTO_MEAN_H16,"[17, 16, 1, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00808,brain/functions/f7/mechanisms/hmce/temporal_integration.py,30,_ONSET_PERIOD_H16,"[11, 16, 14, 0]",module-assign,C,"STRUCTURAL -- H3 tuple address (r3_idx, horizon, morph, law) into pre-defined topology; alias for module-level H3DemandSpec key.",NONE,inspection,N/A,,HIGH,False,H3 address tuple alias
A6_00809,brain/functions/f7/mechanisms/hmce/temporal_integration.py,68,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00810,brain/functions/f7/mechanisms/hmce/temporal_integration.py,76,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00811,brain/functions/f7/mechanisms/hmce/temporal_integration.py,84,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00812,brain/functions/f7/mechanisms/hmce/temporal_integration.py,67,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00813,brain/functions/f7/mechanisms/hmce/temporal_integration.py,75,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00814,brain/functions/f7/mechanisms/hmce/temporal_integration.py,83,<expr-L>,0.3,expr-literal,E,"E4 mixer weight -- 0.3 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00815,brain/functions/f7/mechanisms/hmce/temporal_integration.py,65,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00816,brain/functions/f7/mechanisms/hmce/temporal_integration.py,66,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00817,brain/functions/f7/mechanisms/hmce/temporal_integration.py,73,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00818,brain/functions/f7/mechanisms/hmce/temporal_integration.py,74,<expr-L>,0.25,expr-literal,E,"E4 mixer weight -- 0.25 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00819,brain/functions/f7/mechanisms/hmce/temporal_integration.py,81,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00820,brain/functions/f7/mechanisms/hmce/temporal_integration.py,82,<expr-L>,0.2,expr-literal,E,"E4 mixer weight -- 0.2 expression-literal coefficient in mechanism/belief formula. Author-chosen weighting; not in 7-element F-list (context_brief §3, §8). Co-located literature citations describe phenomena qualitatively; specific mixer weights are author operationalization, not bit-exact literature values.",NONE,inspection,N/A,No literature publishes specific mixer weights; co-location != derivation,HIGH,False,Mixer weight in formula
A6_00821,brain/functions/f7/mechanisms/msr/__init__.py,94,_AMPLITUDE,7,module-assign,C,STRUCTURAL -- _AMPLITUDE alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias
A6_00822,brain/functions/f7/mechanisms/msr/__init__.py,95,_LOUDNESS,8,module-assign,C,STRUCTURAL -- _LOUDNESS alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias
A6_00823,brain/functions/f7/mechanisms/msr/__init__.py,96,_ONSET_STRENGTH,10,module-assign,C,STRUCTURAL -- _ONSET_STRENGTH alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias
A6_00824,brain/functions/f7/mechanisms/msr/__init__.py,97,_SPECTRAL_CHANGE,21,module-assign,C,STRUCTURAL -- _SPECTRAL_CHANGE alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias
A6_00825,brain/functions/f7/mechanisms/msr/__init__.py,98,_X_L0L5_START,25,module-assign,C,STRUCTURAL -- _X_L0L5_START alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias
A6_00826,brain/functions/f7/mechanisms/msr/__init__.py,99,_X_L4L5_START,33,module-assign,C,STRUCTURAL -- _X_L4L5_START alias for R3 feature index (post-freeze 97D) into frozen R3 ontology.,NONE,inspection,N/A,,HIGH,False,R3 index alias
A6_00827,brain/functions/f7/mechanisms/msr/__init__.py,235,OUTPUT_DIM,11,class-attr,C,"STRUCTURAL -- OUTPUT_DIM dimensionality / output-slot index. Topology, not empirical.",NONE,inspection,N/A,,HIGH,False,Output dimensionality
A6_00828,brain/functions/f7/mechanisms/msr/__init__.py,110,_h3.arg0,25,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00829,brain/functions/f7/mechanisms/msr/__init__.py,110,_h3.arg2,0,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00830,brain/functions/f7/mechanisms/msr/__init__.py,110,_h3.arg3,0,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00831,brain/functions/f7/mechanisms/msr/__init__.py,110,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00832,brain/functions/f7/mechanisms/msr/__init__.py,114,_h3.arg0,25,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00833,brain/functions/f7/mechanisms/msr/__init__.py,114,_h3.arg2,1,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00834,brain/functions/f7/mechanisms/msr/__init__.py,114,_h3.arg3,0,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00835,brain/functions/f7/mechanisms/msr/__init__.py,114,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00836,brain/functions/f7/mechanisms/msr/__init__.py,118,_h3.arg0,25,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00837,brain/functions/f7/mechanisms/msr/__init__.py,118,_h3.arg2,1,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00838,brain/functions/f7/mechanisms/msr/__init__.py,118,_h3.arg3,1,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00839,brain/functions/f7/mechanisms/msr/__init__.py,118,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00840,brain/functions/f7/mechanisms/msr/__init__.py,122,_h3.arg0,25,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00841,brain/functions/f7/mechanisms/msr/__init__.py,122,_h3.arg2,3,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00842,brain/functions/f7/mechanisms/msr/__init__.py,122,_h3.arg3,0,spec-numeric-posarg3,C,"STRUCTURAL -- H3 morph index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00843,brain/functions/f7/mechanisms/msr/__init__.py,122,_h3.arg4,2,spec-numeric-posarg4,C,"STRUCTURAL -- H3 causal-law index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00844,brain/functions/f7/mechanisms/msr/__init__.py,126,_h3.arg0,25,spec-numeric-posarg0,C,"STRUCTURAL -- R3 feature index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
A6_00845,brain/functions/f7/mechanisms/msr/__init__.py,126,_h3.arg2,3,spec-numeric-posarg2,C,"STRUCTURAL -- H3 horizon index into pre-defined H3 tuple address space (r3_idx 0..96, horizon 0..31, morph 0..23, law 0..2). Topology address, not empirical value.",NONE,inspection,N/A,,HIGH,False,H3DemandSpec axis index
