constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
AGT5_00225,brain/functions/f6/mechanisms/iotms/__init__.py,104,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00226,brain/functions/f6/mechanisms/iotms/__init__.py,104,_h3.arg3,2,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00227,brain/functions/f6/mechanisms/iotms/__init__.py,104,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00228,brain/functions/f6/mechanisms/iotms/__init__.py,107,_h3.arg2,8,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00229,brain/functions/f6/mechanisms/iotms/__init__.py,107,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00230,brain/functions/f6/mechanisms/iotms/__init__.py,107,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00231,brain/functions/f6/mechanisms/iotms/__init__.py,110,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00232,brain/functions/f6/mechanisms/iotms/__init__.py,110,_h3.arg3,6,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00233,brain/functions/f6/mechanisms/iotms/__init__.py,110,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00234,brain/functions/f6/mechanisms/iotms/__init__.py,115,_h3.arg2,8,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00235,brain/functions/f6/mechanisms/iotms/__init__.py,115,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00236,brain/functions/f6/mechanisms/iotms/__init__.py,115,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00237,brain/functions/f6/mechanisms/iotms/__init__.py,118,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00238,brain/functions/f6/mechanisms/iotms/__init__.py,118,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00239,brain/functions/f6/mechanisms/iotms/__init__.py,118,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00240,brain/functions/f6/mechanisms/iotms/__init__.py,123,_h3.arg2,8,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00241,brain/functions/f6/mechanisms/iotms/__init__.py,123,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00242,brain/functions/f6/mechanisms/iotms/__init__.py,123,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00243,brain/functions/f6/mechanisms/iotms/__init__.py,126,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00244,brain/functions/f6/mechanisms/iotms/__init__.py,126,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00245,brain/functions/f6/mechanisms/iotms/__init__.py,126,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00246,brain/functions/f6/mechanisms/iotms/__init__.py,131,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00247,brain/functions/f6/mechanisms/iotms/__init__.py,131,_h3.arg3,18,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00248,brain/functions/f6/mechanisms/iotms/__init__.py,131,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00249,brain/functions/f6/mechanisms/iotms/__init__.py,134,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00250,brain/functions/f6/mechanisms/iotms/__init__.py,134,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00251,brain/functions/f6/mechanisms/iotms/__init__.py,134,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00252,brain/functions/f6/mechanisms/iotms/__init__.py,137,_h3.arg2,16,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00253,brain/functions/f6/mechanisms/iotms/__init__.py,137,_h3.arg3,2,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00254,brain/functions/f6/mechanisms/iotms/__init__.py,137,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00255,brain/functions/f6/mechanisms/iotms/__init__.py,185,LayerSpec.arg2,0,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00256,brain/functions/f6/mechanisms/iotms/__init__.py,185,LayerSpec.arg3,4,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00257,brain/functions/f6/mechanisms/iotms/__init__.py,191,LayerSpec.arg2,4,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00258,brain/functions/f6/mechanisms/iotms/__init__.py,191,LayerSpec.arg3,5,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00259,brain/functions/f6/mechanisms/iotms/__init__.py,266,ModelMetadata.confidence_range,"[0.5, 0.7]",call-kw,E,ModelMetadata confidence_range — author-assigned confidence interval estimate,,n/a,NEGATIVE,"Author confidence estimate, not literature-published",HIGH,FALSE,E metadata; engineering estimate of confidence band
AGT5_00260,brain/functions/f6/mechanisms/iotms/__init__.py,314,output.clamp.arg0,0.0,call-posarg0,E,"Lower clamp endpoint (0.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00261,brain/functions/f6/mechanisms/iotms/__init__.py,314,output.clamp.arg1,1.0,call-posarg1,E,"Upper clamp endpoint (1.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00262,brain/functions/f6/mechanisms/iotms/__init__.py,217,RegionLink.arg2,0.85,link-weight-posarg2,E,Link weight (0.85) — author-normalized Likert-style scaling for RegionLink/NeuroLink edge; no per-edge published value,NONE,n/a,NEGATIVE,Per context_brief: RegionLink weights are author-normalized over literature-cited edge set; no paper publishes per-edge weight,HIGH,FALSE,"E4 mixer (author scaling); literature anchors the edge existence, not the weight"
AGT5_00263,brain/functions/f6/mechanisms/iotms/__init__.py,220,RegionLink.arg2,0.85,link-weight-posarg2,E,Link weight (0.85) — author-normalized Likert-style scaling for RegionLink/NeuroLink edge; no per-edge published value,NONE,n/a,NEGATIVE,Per context_brief: RegionLink weights are author-normalized over literature-cited edge set; no paper publishes per-edge weight,HIGH,FALSE,"E4 mixer (author scaling); literature anchors the edge existence, not the weight"
AGT5_00264,brain/functions/f6/mechanisms/iotms/__init__.py,223,RegionLink.arg2,0.8,link-weight-posarg2,E,Link weight (0.8) — author-normalized Likert-style scaling for RegionLink/NeuroLink edge; no per-edge published value,NONE,n/a,NEGATIVE,Per context_brief: RegionLink weights are author-normalized over literature-cited edge set; no paper publishes per-edge weight,HIGH,FALSE,"E4 mixer (author scaling); literature anchors the edge existence, not the weight"
AGT5_00265,brain/functions/f6/mechanisms/iotms/__init__.py,226,RegionLink.arg2,0.75,link-weight-posarg2,E,Link weight (0.75) — author-normalized Likert-style scaling for RegionLink/NeuroLink edge; no per-edge published value,NONE,n/a,NEGATIVE,Per context_brief: RegionLink weights are author-normalized over literature-cited edge set; no paper publishes per-edge weight,HIGH,FALSE,"E4 mixer (author scaling); literature anchors the edge existence, not the weight"
AGT5_00266,brain/functions/f6/mechanisms/iotms/__init__.py,229,RegionLink.arg2,0.7,link-weight-posarg2,E,Link weight (0.7) — author-normalized Likert-style scaling for RegionLink/NeuroLink edge; no per-edge published value,NONE,n/a,NEGATIVE,Per context_brief: RegionLink weights are author-normalized over literature-cited edge set; no paper publishes per-edge weight,HIGH,FALSE,"E4 mixer (author scaling); literature anchors the edge existence, not the weight"
AGT5_00267,brain/functions/f6/mechanisms/iotms/__init__.py,237,NeuroLink.arg2,0.9,link-weight-posarg2,E,Link weight (0.9) — author-normalized Likert-style scaling for RegionLink/NeuroLink edge; no per-edge published value,NONE,n/a,NEGATIVE,Per context_brief: RegionLink weights are author-normalized over literature-cited edge set; no paper publishes per-edge weight,HIGH,FALSE,"E4 mixer (author scaling); literature anchors the edge existence, not the weight"
AGT5_00268,brain/functions/f6/mechanisms/iotms/__init__.py,240,NeuroLink.arg2,0.75,link-weight-posarg2,E,Link weight (0.75) — author-normalized Likert-style scaling for RegionLink/NeuroLink edge; no per-edge published value,NONE,n/a,NEGATIVE,Per context_brief: RegionLink weights are author-normalized over literature-cited edge set; no paper publishes per-edge weight,HIGH,FALSE,"E4 mixer (author scaling); literature anchors the edge existence, not the weight"
AGT5_00269,brain/functions/f6/mechanisms/iotms/__init__.py,248,Citation.arg1,2025,citation-call-posarg1,C,"Citation metadata year (2025) — reference bibliography, not empirical value",reference metadata,n/a,N/A,,HIGH,FALSE,Year field of Citation dataclass (structural bibliographic metadata)
AGT5_00270,brain/functions/f6/mechanisms/iotms/__init__.py,254,Citation.arg1,2014,citation-call-posarg1,C,"Citation metadata year (2014) — reference bibliography, not empirical value",reference metadata,n/a,N/A,,HIGH,FALSE,Year field of Citation dataclass (structural bibliographic metadata)
AGT5_00271,brain/functions/f6/mechanisms/iotms/__init__.py,259,Citation.arg1,2016,citation-call-posarg1,C,"Citation metadata year (2016) — reference bibliography, not empirical value",reference metadata,n/a,N/A,,HIGH,FALSE,Year field of Citation dataclass (structural bibliographic metadata)
AGT5_00272,brain/functions/f6/mechanisms/iotms/cognitive_present.py,60,(0.5 * f01 + 0.5 * f03).clamp.arg0,0.0,call-posarg0,E,"Lower clamp endpoint (0.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00273,brain/functions/f6/mechanisms/iotms/cognitive_present.py,60,(0.5 * f01 + 0.5 * f03).clamp.arg1,1.0,call-posarg1,E,"Upper clamp endpoint (1.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00274,brain/functions/f6/mechanisms/iotms/cognitive_present.py,58,<expr-L>,0.5,expr-literal,E,Expression scalar 0.5 — common midpoint/equal-weighting mixer coefficient,,n/a,NEGATIVE,,HIGH,FALSE,E4 mixer (often equal weighting between two channels)
AGT5_00275,brain/functions/f6/mechanisms/iotms/cognitive_present.py,59,<expr-L>,0.5,expr-literal,E,Expression scalar 0.5 — common midpoint/equal-weighting mixer coefficient,,n/a,NEGATIVE,,HIGH,FALSE,E4 mixer (often equal weighting between two channels)
AGT5_00276,brain/functions/f6/mechanisms/iotms/extraction.py,54,_PLEASANT_MEAN_H8,"[4, 8, 0, 2]",module-assign,C,"H3 tuple address _PLEASANT_MEAN_H8=[4, 8, 0, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00277,brain/functions/f6/mechanisms/iotms/extraction.py,55,_PLEASANT_MEAN_H16,"[4, 16, 0, 2]",module-assign,C,"H3 tuple address _PLEASANT_MEAN_H16=[4, 16, 0, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00278,brain/functions/f6/mechanisms/iotms/extraction.py,56,_PLEASANT_STD_H16,"[4, 16, 2, 2]",module-assign,C,"H3 tuple address _PLEASANT_STD_H16=[4, 16, 2, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00279,brain/functions/f6/mechanisms/iotms/extraction.py,57,_ROUGH_MEAN_H8,"[0, 8, 0, 2]",module-assign,C,"H3 tuple address _ROUGH_MEAN_H8=[0, 8, 0, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00280,brain/functions/f6/mechanisms/iotms/extraction.py,58,_ROUGH_SKEW_H16,"[0, 16, 6, 2]",module-assign,C,"H3 tuple address _ROUGH_SKEW_H16=[0, 16, 6, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00281,brain/functions/f6/mechanisms/iotms/extraction.py,61,_LOUD_MEAN_H8,"[8, 8, 0, 2]",module-assign,C,"H3 tuple address _LOUD_MEAN_H8=[8, 8, 0, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00282,brain/functions/f6/mechanisms/iotms/extraction.py,62,_LOUD_MEAN_H16,"[8, 16, 0, 2]",module-assign,C,"H3 tuple address _LOUD_MEAN_H16=[8, 16, 0, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00283,brain/functions/f6/mechanisms/iotms/extraction.py,65,_COUPLING_MEAN_H8,"[33, 8, 0, 2]",module-assign,C,"H3 tuple address _COUPLING_MEAN_H8=[33, 8, 0, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00284,brain/functions/f6/mechanisms/iotms/extraction.py,66,_COUPLING_MEAN_H16,"[33, 16, 0, 2]",module-assign,C,"H3 tuple address _COUPLING_MEAN_H16=[33, 16, 0, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00285,brain/functions/f6/mechanisms/iotms/extraction.py,69,_COUPLING_TREND_H16,"[33, 16, 18, 2]",module-assign,C,"H3 tuple address _COUPLING_TREND_H16=[33, 16, 18, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00286,brain/functions/f6/mechanisms/iotms/extraction.py,70,_TRISTIM_MEAN_H16,"[14, 16, 0, 2]",module-assign,C,"H3 tuple address _TRISTIM_MEAN_H16=[14, 16, 0, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00287,brain/functions/f6/mechanisms/iotms/extraction.py,71,_TRISTIM_STD_H16,"[14, 16, 2, 2]",module-assign,C,"H3 tuple address _TRISTIM_STD_H16=[14, 16, 2, 2] — (r3_idx, horizon, morph, law) structural feature address",,n/a,N/A,,HIGH,FALSE,Structural H3 demand tuple (4-element addressing scheme)
AGT5_00288,brain/functions/f6/mechanisms/iotms/extraction.py,118,(0.55 * pleasant_mean_1s + 0.45 * (1.0 - rough_skew_1s)).clamp.arg0,0.0,call-posarg0,E,"Lower clamp endpoint (0.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00289,brain/functions/f6/mechanisms/iotms/extraction.py,118,(0.55 * pleasant_mean_1s + 0.45 * (1.0 - rough_skew_1s)).clamp.arg1,1.0,call-posarg1,E,"Upper clamp endpoint (1.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00290,brain/functions/f6/mechanisms/iotms/extraction.py,127,(0.5 * f01 + 0.3 * loud_mean_1s + 0.2 * pleasant_mean_1s).clamp.arg0,0.0,call-posarg0,E,"Lower clamp endpoint (0.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00291,brain/functions/f6/mechanisms/iotms/extraction.py,127,(0.5 * f01 + 0.3 * loud_mean_1s + 0.2 * pleasant_mean_1s).clamp.arg1,1.0,call-posarg1,E,"Upper clamp endpoint (1.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00292,brain/functions/f6/mechanisms/iotms/extraction.py,136,(0.45 * f02 + 0.35 * coupling_mean_1s + 0.2 * pleasant_mean_1s).clamp.arg0,0.0,call-posarg0,E,"Lower clamp endpoint (0.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00293,brain/functions/f6/mechanisms/iotms/extraction.py,136,(0.45 * f02 + 0.35 * coupling_mean_1s + 0.2 * pleasant_mean_1s).clamp.arg1,1.0,call-posarg1,E,"Upper clamp endpoint (1.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00294,brain/functions/f6/mechanisms/iotms/extraction.py,145,(0.4 * f03 + 0.3 * coupling_trend_1s + 0.3 * tristim_mean_1s).clamp.arg0,0.0,call-posarg0,E,"Lower clamp endpoint (0.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00295,brain/functions/f6/mechanisms/iotms/extraction.py,145,(0.4 * f03 + 0.3 * coupling_trend_1s + 0.3 * tristim_mean_1s).clamp.arg1,1.0,call-posarg1,E,"Upper clamp endpoint (1.0) — operational bound to [0, 1] interval",,n/a,N/A,,HIGH,FALSE,E2 clamp endpoint; sigmoid output domain enforcement
AGT5_00296,brain/functions/f6/mechanisms/iotms/extraction.py,116,<expr-L>,0.55,expr-literal,E,Expression mixer coefficient (0.55) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00297,brain/functions/f6/mechanisms/iotms/extraction.py,117,<expr-L>,0.45,expr-literal,E,Expression mixer coefficient (0.45) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00298,brain/functions/f6/mechanisms/iotms/extraction.py,126,<expr-L>,0.2,expr-literal,E,Expression mixer coefficient (0.2) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00299,brain/functions/f6/mechanisms/iotms/extraction.py,135,<expr-L>,0.2,expr-literal,E,Expression mixer coefficient (0.2) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00300,brain/functions/f6/mechanisms/iotms/extraction.py,144,<expr-L>,0.3,expr-literal,E,Expression mixer coefficient (0.3) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00301,brain/functions/f6/mechanisms/iotms/extraction.py,117,<expr-L>,1.0,expr-literal,D,Identity scalar 1.0 in expression — multiplicative/additive neutral or boundary,,n/a,N/A,,HIGH,FALSE,Identity placeholder
AGT5_00302,brain/functions/f6/mechanisms/iotms/extraction.py,124,<expr-L>,0.5,expr-literal,E,Expression scalar 0.5 — common midpoint/equal-weighting mixer coefficient,,n/a,NEGATIVE,,HIGH,FALSE,E4 mixer (often equal weighting between two channels)
AGT5_00303,brain/functions/f6/mechanisms/iotms/extraction.py,125,<expr-L>,0.3,expr-literal,E,Expression mixer coefficient (0.3) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00304,brain/functions/f6/mechanisms/iotms/extraction.py,133,<expr-L>,0.45,expr-literal,E,Expression mixer coefficient (0.45) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00305,brain/functions/f6/mechanisms/iotms/extraction.py,134,<expr-L>,0.35,expr-literal,E,Expression mixer coefficient (0.35) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00306,brain/functions/f6/mechanisms/iotms/extraction.py,142,<expr-L>,0.4,expr-literal,E,Expression mixer coefficient (0.4) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00307,brain/functions/f6/mechanisms/iotms/extraction.py,143,<expr-L>,0.3,expr-literal,E,Expression mixer coefficient (0.3) — author-chosen weighting in sigmoid/affine combination,,n/a,NEGATIVE,Per Rule 5 + context_brief §3: mixer coefficients are E4 (no published per-mixer value),HIGH,FALSE,E4 mixer (author-chosen channel-blend weighting)
AGT5_00308,brain/functions/f6/mechanisms/iucp/__init__.py,86,_ROUGHNESS,0,module-assign,C,Index/dim constant _ROUGHNESS=0 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00309,brain/functions/f6/mechanisms/iucp/__init__.py,87,_SENSORY_PLEASANTNESS,4,module-assign,C,Index/dim constant _SENSORY_PLEASANTNESS=4 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00310,brain/functions/f6/mechanisms/iucp/__init__.py,88,_LOUDNESS,8,module-assign,C,Index/dim constant _LOUDNESS=8 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00311,brain/functions/f6/mechanisms/iucp/__init__.py,89,_SPECTRAL_FLUX,21,module-assign,C,Index/dim constant _SPECTRAL_FLUX=21 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00312,brain/functions/f6/mechanisms/iucp/__init__.py,90,_DIST_CONCENTRATION,24,module-assign,C,Index/dim constant _DIST_CONCENTRATION=24 — structural reference (R3/output dim/index),,n/a,N/A,,HIGH,FALSE,Structural index (typically R3 channel or output dim index)
AGT5_00313,brain/functions/f6/mechanisms/iucp/__init__.py,200,OUTPUT_DIM,6,class-attr,C,Mechanism OUTPUT_DIM=6 — structural cardinality of mechanism output tensor,,n/a,N/A,,HIGH,FALSE,Structural (tensor output dimensionality)
AGT5_00314,brain/functions/f6/mechanisms/iucp/__init__.py,101,_h3.arg0,21,spec-numeric-posarg0,C,H3DemandSpec positional arg 0: r3_idx — R3 feature-channel index reference (structural addressing),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00315,brain/functions/f6/mechanisms/iucp/__init__.py,101,_h3.arg2,4,spec-numeric-posarg2,C,H3DemandSpec positional arg 2: horizon — T3 horizon ladder index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00316,brain/functions/f6/mechanisms/iucp/__init__.py,101,_h3.arg3,0,spec-numeric-posarg3,C,H3DemandSpec positional arg 3: morph — T3 morph operator index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
AGT5_00317,brain/functions/f6/mechanisms/iucp/__init__.py,101,_h3.arg4,2,spec-numeric-posarg4,C,H3DemandSpec positional arg 4: law — T3 law (memory/forward/integration) index (structural),NONE,n/a,N/A,,HIGH,FALSE,"Structural index, not empirical value"
