constant_id,file_path,line_number,name,value,kind,category,reason,citation,verification_method,verification_outcome,verification_source,confidence,escalation_flag,notes
A9_0124,scripts/runpod_train.py,35,SAMPLE_RATE,44100,module-assign,C,"Canonical 44.1 kHz.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: SP sample rate (training script)
A9_0125,scripts/runpod_train.py,36,N_MELS,128,module-assign,C,"Mel filterbank 128.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: mel size
A9_0126,scripts/runpod_train.py,37,HOP_LENGTH,256,module-assign,C,"Mel hop 256.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: STFT hop
A9_0127,scripts/runpod_train.py,38,N_FFT,2048,module-assign,C,"STFT window 2048.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: FFT size
A9_0128,scripts/runpod_train.py,70,torchaudio.transforms.MelSpectrogram.power,2.0,call-kw,C,"Power-spec exponent 2.0.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: power-spec exponent
A9_0129,scripts/runpod_train.py,114,torch.zeros.arg2,637,call-posarg2,C,"H³ dense feature count 637 (97 R³ × 7 horizons × 2 morphs ×...). Structural CLI cardinality.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ dense feature count (CLI)
A9_0130,scripts/runpod_train.py,170,mel.transpose.arg1,2,call-posarg1,C,"Transpose dim index 2. Structural axis spec.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: axis index
A9_0131,scripts/runpod_train.py,189,mt.pow.arg0,2,call-posarg0,C,"Power exponent 2 (squared magnitude). Math identity.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: power-spec exponent
A9_0132,scripts/runpod_train.py,200,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0133,scripts/runpod_train.py,201,(torch.arange(N device=device).float().unsqueeze(0).unsqueeze(0) / N - centroid).pow.arg0,2,call-posarg0,C,"Power exponent 2 in (x-centroid)² spread. Math identity for variance.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: variance exponent
A9_0134,scripts/runpod_train.py,201,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0135,scripts/runpod_train.py,202,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0136,scripts/runpod_train.py,207,<expr-L>,0.85,expr-literal,E,"Spectral rolloff threshold 0.85 (fraction of energy below cutoff). MIR-standard convention (librosa default 0.85); CLI training-script reimplementation.",Tzanetakis & Cook 2002,websearch-google,PARTIAL,"Spectral rolloff 0.85 MIR-convention; librosa default",MEDIUM,TRUE,R9: form-LIT (MIR convention) coeff-author OK (matches widespread default 0.85); E with PARTIAL
A9_0137,scripts/runpod_train.py,213,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0138,scripts/runpod_train.py,219,"(mt[:, 1:] - mt[:, :-1]).pow.arg0",2,call-posarg0,C,"Power exponent 2 in L2 spectral flux. Math identity.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: L2-norm exponent
A9_0139,scripts/runpod_train.py,220,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0140,scripts/runpod_train.py,221,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0141,scripts/runpod_train.py,224,<expr-L>,1.0,expr-literal,D,"Multiplicative identity in normalization.",NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
A9_0142,scripts/runpod_train.py,229,<expr-R>,12,expr-literal,C,"Chroma bin count 12 (pitch classes per octave). Music-theory cardinality.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: 12 pitch classes
A9_0143,scripts/runpod_train.py,230,torch.zeros.arg2,12,call-posarg2,C,"Chroma tensor size 12.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: chroma size
A9_0144,scripts/runpod_train.py,231,range.arg0,12,call-posarg0,C,"Chroma loop bound 12.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: chroma loop bound
A9_0145,scripts/runpod_train.py,236,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0146,scripts/runpod_train.py,238,math.log.arg0,12,call-posarg0,C,"log(12) for chroma entropy normalization (max entropy of uniform over 12 bins).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: 12 = chroma cardinality
A9_0147,scripts/runpod_train.py,238,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0148,scripts/runpod_train.py,240,<expr-L>,1.0,expr-literal,D,"Multiplicative identity.",NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
A9_0149,scripts/runpod_train.py,264,torch.zeros.arg2,6,call-posarg2,C,"6D Tonnetz tensor size (Harte/Sandler/Gasser 2006). Music-theory cardinality.",Harte/Sandler/Gasser 2006,websearch-google,POSITIVE,Harte et al. 2006 ACM MM Tonnetz 6-D,HIGH,FALSE,STRUCTURAL: 6D Tonnetz (LIT-anchored cardinality)
A9_0150,scripts/runpod_train.py,265,range.arg0,6,call-posarg0,C,"Tonnetz loop bound 6 dims.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: 6D Tonnetz
A9_0151,scripts/runpod_train.py,266,<expr-R>,12,expr-literal,C,"12 pitch classes in Tonnetz coordinate calculation.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: 12 pitch classes
A9_0152,scripts/runpod_train.py,266,<expr-R>,6,expr-literal,C,"6D Tonnetz dim index.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: Tonnetz dim
A9_0153,scripts/runpod_train.py,269,<expr-L>,1.0,expr-literal,D,"Multiplicative identity.",NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
A9_0154,scripts/runpod_train.py,277,n_mfcc,13,module-assign,C,"MFCC coefficient count = 13 (Davis-Mermelstein 1980 canonical).",Davis & Mermelstein 1980,websearch-google,POSITIVE,"Davis & Mermelstein 1980 IEEE TASSP 28:357; 13-MFCC canonical",HIGH,FALSE,STRUCTURAL: MFCC cardinality (LIT-anchored)
A9_0155,scripts/runpod_train.py,282,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0156,scripts/runpod_train.py,285,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0157,scripts/runpod_train.py,287,n_bands,7,module-assign,C,"Octave-spectral-contrast 7 bands (Jiang 2002 ICME).",Jiang et al. 2002,websearch-google,POSITIVE,Jiang et al. 2002 ICME 7-band spectral contrast,HIGH,FALSE,STRUCTURAL: 7-band spectral contrast (LIT-anchored)
A9_0158,scripts/runpod_train.py,298,mod_rates,"[0.5, 1, 2, 4, 8, 16]",module-assign,E,"Modulation rate ladder octave-spaced 0.5-16 Hz (Houtgast 1985 / Sukittanon 2004). Form-LIT (octave canon) + author-chosen endpoints. R9 boundary.",Houtgast 1985 / Sukittanon 2004,websearch-google,PARTIAL,"Modulation-spec literature octave-spaced; endpoint set engine choice",MEDIUM,TRUE,R9: form-LIT + coeff-author → E with PARTIAL
A9_0159,scripts/runpod_train.py,308,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0160,scripts/runpod_train.py,309,<expr-R>,1e-08,expr-literal,E,"Numerical-stability epsilon.",NONE,inspection,N/A,,HIGH,FALSE,E1 numerical epsilon
A9_0161,scripts/runpod_train.py,319,<cmp-threshold>,97,expr-literal,C,"R³ dim assertion 97.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: R³ output dim
A9_0162,scripts/runpod_train.py,321,<cmp-threshold>,97,expr-literal,C,"R³ dim 97.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: R³ output dim
A9_0163,scripts/runpod_train.py,322,<expr-L>,97,expr-literal,C,"R³ dim 97.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: R³ output dim
A9_0164,scripts/runpod_train.py,338,horizons,"[4, 8, 16, 32, 64, 128, 256]",module-assign,E,"CLI training horizon ladder (7 power-of-2 horizons). Reduced from canonical 32-horizon engine ladder. R9 boundary.",Hasson 2008 inspiration,websearch-google,PARTIAL,"Hasson 2008 TRW concept; specific 7-horizon set is CLI choice",MEDIUM,TRUE,R9: form-LIT (octave ladder per Hasson 2008) + coeff-author (7-horizon reduction) → E with PARTIAL
A9_0165,scripts/runpod_train.py,344,<expr-R>,3,expr-literal,C,"H³ laws count = 3 (L0/L1/L2). Structural cardinality.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ laws count
A9_0166,scripts/runpod_train.py,349,r3.transpose.arg1,2,call-posarg1,C,"Transpose dim index 2.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: axis index
A9_0167,scripts/runpod_train.py,350,padded.unfold.arg0,2,call-posarg0,C,"Unfold dim index 2.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: axis index
A9_0168,scripts/runpod_train.py,352,windows.mean(dim=-1).transpose.arg1,2,call-posarg1,C,"Transpose dim index 2.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: axis index
A9_0169,scripts/runpod_train.py,353,windows.std(dim=-1).transpose.arg1,2,call-posarg1,C,"Transpose dim index 2.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: axis index
A9_0170,scripts/runpod_train.py,364,n_h3,637,module-assign,C,"H³ dense feature count 637 (CLI training output cardinality). citation_author=chi false-positive (R8).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: H³ dense feature count; R8 false-positive
A9_0171,scripts/runpod_train.py,392,<cmp-threshold>,17,expr-literal,C,"Dim-count check 17 for tensor slicing.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0172,scripts/runpod_train.py,393,<expr-L>,17,expr-literal,C,"Dim-count 17.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0173,scripts/runpod_train.py,402,<cmp-threshold>,15,expr-literal,C,"Dim-count check 15.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0174,scripts/runpod_train.py,403,<expr-L>,15,expr-literal,C,"Dim-count 15.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0175,scripts/runpod_train.py,408,<cmp-threshold>,13,expr-literal,C,"Dim-count check 13.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0176,scripts/runpod_train.py,409,<expr-L>,13,expr-literal,C,"Dim-count 13.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0177,scripts/runpod_train.py,414,<cmp-threshold>,14,expr-literal,C,"Dim-count check 14.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0178,scripts/runpod_train.py,415,<expr-L>,14,expr-literal,C,"Dim-count 14.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0179,scripts/runpod_train.py,419,torch.zeros.arg2,16,call-posarg2,E,"Output tensor third-dim 16 = CLI training C³ output dimensionality. Engine output spec.",NONE,inspection,N/A,,HIGH,FALSE,E5 CLI training output spec
A9_0180,scripts/runpod_train.py,419,<cmp-threshold>,32,expr-literal,C,"Dim-count check 32.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0181,scripts/runpod_train.py,424,<cmp-threshold>,17,expr-literal,C,"Dim-count check 17.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0182,scripts/runpod_train.py,425,<expr-L>,17,expr-literal,C,"Dim-count 17.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0183,scripts/runpod_train.py,430,<cmp-threshold>,14,expr-literal,C,"Dim-count check 14.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0184,scripts/runpod_train.py,431,<expr-L>,14,expr-literal,C,"Dim-count 14.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0185,scripts/runpod_train.py,436,<cmp-threshold>,10,expr-literal,C,"Dim-count check 10.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0186,scripts/runpod_train.py,437,<expr-L>,10,expr-literal,C,"Dim-count 10.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: tensor dim check
A9_0187,scripts/runpod_train.py,498,<expr-R>,100,expr-literal,E,"Percentage conversion 100 — multiplicative scaling.",NONE,inspection,N/A,,HIGH,FALSE,E5 operational scaling (percent)
A9_0188,scripts/runpod_train.py,525,round.arg1,4,call-posarg1,E,"JSON output rounding 4 decimals.",NONE,inspection,N/A,,HIGH,FALSE,E5 JSON precision
A9_0189,scripts/runpod_train.py,528,round.arg1,4,call-posarg1,E,"JSON output rounding 4 decimals.",NONE,inspection,N/A,,HIGH,FALSE,E5 JSON precision
A9_0190,scripts/runpod_train.py,535,round.arg1,2,call-posarg1,E,"JSON output rounding 2 decimals.",NONE,inspection,N/A,,HIGH,FALSE,E5 JSON precision
A9_0191,scripts/runpod_train.py,537,round.arg1,2,call-posarg1,E,"JSON output rounding 2 decimals.",NONE,inspection,N/A,,HIGH,FALSE,E5 JSON precision
A9_0192,scripts/runpod_train.py,545,json.dump.indent,1,call-kw,E,"JSON indent = 1 (compact).",NONE,inspection,N/A,,HIGH,FALSE,E5 JSON formatting
A9_0193,scripts/runpod_train.py,549,<expr-R>,50,expr-literal,E,"Operational scaling constant 50.",NONE,inspection,N/A,,HIGH,FALSE,E5 operational scaling
A9_0194,scripts/runpod_train.py,586,parser.add_argument.default,50,call-kw,E,"CLI default 50 (likely epoch count).",NONE,inspection,N/A,,HIGH,FALSE,E5 CLI training default
A9_0195,scripts/runpod_train.py,587,parser.add_argument.default,256,call-kw,E,"CLI default 256 (likely batch size).",NONE,inspection,N/A,,HIGH,FALSE,E5 CLI training default
A9_0196,scripts/segment_dataset.py,24,SEGMENT_DURATION,24,module-assign,E,"Audio-segment duration 24s. Engine training segment length matching MI analysis window.",NONE,inspection,N/A,,HIGH,FALSE,E5 training segment length (CLI)
A9_0197,scripts/segment_dataset.py,25,SAMPLE_RATE,44100,module-assign,C,"Canonical 44.1 kHz.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: SP sample rate
A9_0198,scripts/segment_dataset.py,26,CHANNELS,1,module-assign,C,"Mono = 1 channel (MI pipeline expects mono).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: mono channel count
A9_0199,scripts/segment_dataset.py,52,subprocess.run.timeout,10,call-kw,E,"subprocess timeout 10s for ffprobe.",NONE,inspection,N/A,,HIGH,FALSE,E3 timeout
A9_0200,scripts/segment_dataset.py,62,<cmp-threshold>,5,expr-literal,E,"Minimum file duration 5s threshold. Engineering threshold.",NONE,inspection,N/A,,HIGH,FALSE,E3 duration threshold
A9_0201,scripts/segment_dataset.py,74,<cmp-threshold>,12,expr-literal,E,"Maximum segment count or similar threshold 12. CLI gating.",NONE,inspection,N/A,,HIGH,FALSE,E3 threshold
A9_0202,scripts/segment_dataset.py,81,created,0,module-assign,D,"Accumulator init = 0.",NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER: counter init
A9_0203,scripts/segment_dataset.py,104,subprocess.run.timeout,30,call-kw,E,"subprocess timeout 30s for ffmpeg.",NONE,inspection,N/A,,HIGH,FALSE,E3 timeout
A9_0204,scripts/segment_dataset.py,159,new_count,0,module-assign,D,"Counter init = 0.",NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
A9_0205,scripts/segment_dataset.py,160,total_segments,0,module-assign,D,"Counter init = 0.",NONE,inspection,N/A,,HIGH,FALSE,IDENTITY-PLACEHOLDER
A9_0206,scripts/segment_dataset.py,179,<expr-L>,1024,expr-literal,C,"Byte unit 1024. citation_author=large false-positive (R8).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: binary unit (R8)
A9_0207,scripts/segment_dataset.py,179,<expr-R>,1024,expr-literal,C,"Byte unit 1024. (R8 false-positive).",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: binary unit (R8)
A9_0208,scripts/segment_dataset.py,183,time.sleep.arg0,0.5,call-posarg0,E,"Sleep 0.5s polling interval.",NONE,inspection,N/A,,HIGH,FALSE,E3 sleep interval
A9_0209,scripts/segment_dataset.py,211,json.dump.indent,2,call-kw,E,"JSON indent = 2.",NONE,inspection,N/A,,HIGH,FALSE,E5 JSON formatting
A9_0210,scripts/segment_dataset.py,225,json.dump.indent,2,call-kw,E,"JSON indent = 2.",NONE,inspection,N/A,,HIGH,FALSE,E5 JSON formatting
A9_0211,scripts/segment_dataset.py,236,time.sleep.arg0,30,call-posarg0,E,"Sleep 30s watch-mode polling. citation_author=chi false-positive (R8).",NONE,inspection,N/A,,HIGH,FALSE,E3 polling sleep; R8 false-positive
A9_0212,scripts/segment_dataset.py,246,<expr-L>,1024,expr-literal,C,"Byte unit 1024.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: binary unit
A9_0213,scripts/segment_dataset.py,246,<expr-R>,3,expr-literal,C,"Power 3 → GiB.",NONE,inspection,N/A,,HIGH,FALSE,STRUCTURAL: unit exponent
